# Based on the WLTC drive cycle,
# see #1264 for discussion and how to use this drive cycle,
# time [s],Power [W]
1463.5,0
1463.6,0
1463.7,0
1463.8,0
1463.9,0
1464,0
1464.1,0
1464.2,0
1464.3,0
1464.4,0
1464.5,0
1464.6,0
1464.7,0
1464.8,0
1464.9,0
1465,0
1465.1,0
1465.2,0
1465.3,0
1465.4,0
1465.5,0
1465.6,0
1465.7,0
1465.8,0
1465.9,0
1466,0
1466.1,0
1466.2,0
1466.3,0
1466.4,0
1466.5,0
1466.6,0
1466.7,0
1466.8,0
1466.9,0
1467,0
1467.1,0
1467.2,0
1467.3,0
1467.4,0
1467.5,0
1467.6,0
1467.7,0
1467.8,0
1467.9,0
1468,0
1468.1,0
1468.2,0
1468.3,0
1468.4,0
1468.5,0
1468.6,0
1468.7,0
1468.8,0
1468.9,0
1469,0
1469.1,0
1469.2,0
1469.3,0
1469.4,0
1469.5,0
1469.6,0
1469.7,0
1469.8,0
1469.9,0
1470,0
1470.1,0
1470.2,0
1470.3,0
1470.4,0
1470.5,0
1470.6,0
1470.7,0
1470.8,0
1470.9,0
1471,0
1471.1,0
1471.2,0
1471.3,0
1471.4,0
1471.5,0
1471.6,0
1471.7,0
1471.8,0
1471.9,0
1472,0
1472.1,0
1472.2,0
1472.3,0
1472.4,0
1472.5,0
1472.6,0
1472.7,0
1472.8,0
1472.9,0
1473,0
1473.1,0
1473.2,0
1473.3,0
1473.4,0
1473.5,0
1473.6,0
1473.7,0
1473.8,0
1473.9,0
1474,0
1474.1,0
1474.2,0
1474.3,0
1474.4,0
1474.5,0
1474.6,0
1474.7,0
1474.8,0
1474.9,0
1475,0
1475.1,0
1475.2,0
1475.3,0
1475.4,0
1475.5,0
1475.6,0
1475.7,0
1475.8,0
1475.9,0
1476,0
1476.1,0
1476.2,0
1476.3,0
1476.4,0
1476.5,0
1476.6,0
1476.7,0
1476.8,0
1476.9,0
1477,0
1477.1,0
1477.2,0
1477.3,0
1477.4,0
1477.5,0
1477.6,0
1477.7,0
1477.8,0
1477.9,0
1478,0
1478.1,0.018097671
1478.2,0.036196867
1478.3,0.054297688
1478.4,0.072400234
1478.5,0.090504604
1478.6,0.108610899
1478.7,0.126719218
1478.8,0.144829663
1478.9,0.162942332
1479,0.181057325
1479.1,0.199174743
1479.2,0.217294686
1479.3,0.235417253
1479.4,0.253542544
1479.5,0.271670661
1479.6,0.289801701
1479.7,0.307935766
1479.8,0.326072956
1479.9,0.34421337
1480,0.362357108
1480.1,0.332538388
1480.2,0.346330278
1480.3,0.360124851
1480.4,0.373922172
1480.5,0.387722304
1480.6,0.401525312
1480.7,0.415331261
1480.8,0.429140215
1480.9,0.442952238
1481,0.456767395
1481.1,0.404379228
1481.2,0.414432083
1481.3,0.424487284
1481.4,0.434544867
1481.5,0.444604872
1481.6,0.454667338
1481.7,0.464732302
1481.8,0.474799803
1481.9,0.48486988
1482,0.494942571
1482.1,0.423543998
1482.2,0.430443364
1482.3,0.437344523
1482.4,0.444247495
1482.5,0.4511523
1482.6,0.45805896
1482.7,0.464967494
1482.8,0.471877924
1482.9,0.478790269
1483,0.485704552
1483.1,0.461298818
1483.2,0.467288217
1483.3,0.473279317
1483.4,0.479272133
1483.5,0.485266681
1483.6,0.491262979
1483.7,0.497261041
1483.8,0.503260885
1483.9,0.509262527
1484,0.515265983
1484.1,0.486049546
1484.2,0.491192471
1484.3,0.496336958
1484.4,0.501483021
1484.5,0.506630672
1484.6,0.511779923
1484.7,0.516930787
1484.8,0.522083276
1484.9,0.527237402
1485,0.532393179
1485.1,0.654320444
1485.2,0.662274994
1485.3,0.670232289
1485.4,0.678192355
1485.5,0.686155217
1485.6,0.694120901
1485.7,0.702089434
1485.8,0.710060839
1485.9,0.718035145
1486,0.726012375
1486.1,0.909119376
1486.2,0.921763706
1486.3,0.934413023
1486.4,0.947067383
1486.5,0.95972684
1486.6,0.972391448
1486.7,0.985061264
1486.8,0.99773634
1486.9,1.010416733
1487,1.023102497
1487.1,1.285936396
1487.2,1.30596204
1487.3,1.325996772
1487.4,1.346040704
1487.5,1.366093953
1487.6,1.386156631
1487.7,1.406228853
1487.8,1.426310733
1487.9,1.446402386
1488,1.466503926
1488.1,1.776423004
1488.2,1.805548072
1488.3,1.834688373
1488.4,1.863844115
1488.5,1.893015504
1488.6,1.922202745
1488.7,1.951406044
1488.8,1.980625608
1488.9,2.009861643
1489,2.039114355
1489.1,2.406123394
1489.2,2.446096282
1489.3,2.486093296
1489.4,2.526114773
1489.5,2.566161051
1489.6,2.606232468
1489.7,2.64632936
1489.8,2.686452065
1489.9,2.72660092
1490,2.766776263
1490.1,3.0431444
1490.2,3.090602942
1490.3,3.138094284
1490.4,3.185618865
1490.5,3.233177122
1490.6,3.280769494
1490.7,3.328396419
1490.8,3.376058334
1490.9,3.423755678
1491,3.471488889
1491.1,3.700838253
1491.2,3.753814433
1491.3,3.806832095
1491.4,3.859891753
1491.5,3.912993923
1491.6,3.96613912
1491.7,4.019327859
1491.8,4.072560656
1491.9,4.125838025
1492,4.179160481
1492.1,4.025818152
1492.2,4.07403897
1492.3,4.122301593
1492.4,4.17060646
1492.5,4.218954007
1492.6,4.267344674
1492.7,4.315778899
1492.8,4.364257118
1492.9,4.412779771
1493,4.461347296
1493.1,4.279703791
1493.2,4.323409027
1493.3,4.367155417
1493.4,4.410943329
1493.5,4.454773133
1493.6,4.498645196
1493.7,4.542559889
1493.8,4.586517579
1493.9,4.630518638
1494,4.674563432
1494.1,4.340028949
1494.2,4.377190432
1494.3,4.41438914
1494.4,4.451625352
1494.5,4.488899349
1494.6,4.52621141
1494.7,4.563561815
1494.8,4.600950843
1494.9,4.638378775
1495,4.675845889
1495.1,4.168432308
1495.2,4.197559293
1495.3,4.226716584
1495.4,4.255904364
1495.5,4.28512282
1495.6,4.314372135
1495.7,4.343652495
1495.8,4.372964085
1495.9,4.402307088
1496,4.431681691
1496.1,4.026298224
1496.2,4.050082284
1496.3,4.073891717
1496.4,4.097726652
1496.5,4.12158722
1496.6,4.145473549
1496.7,4.169385771
1496.8,4.193324014
1496.9,4.217288409
1497,4.241279085
1497.1,3.654743962
1497.2,3.672131869
1497.3,3.689538267
1497.4,3.706963232
1497.5,3.724406839
1497.6,3.741869162
1497.7,3.759350276
1497.8,3.776850258
1497.9,3.794369181
1498,3.811907122
1498.1,3.19350319
1498.2,3.205445216
1498.3,3.217399537
1498.4,3.229366193
1498.5,3.241345222
1498.6,3.253336663
1498.7,3.265340552
1498.8,3.277356931
1498.9,3.289385835
1499,3.301427305
1499.1,2.657403962
1499.2,2.664864694
1499.3,2.672332548
1499.4,2.67980754
1499.5,2.687289687
1499.6,2.694779004
1499.7,2.702275508
1499.8,2.709779215
1499.9,2.717290142
1500,2.724808304
1500.1,2.061432855
1500.2,2.065395056
1500.3,2.069360488
1500.4,2.073329158
1500.5,2.077301071
1500.6,2.08127623
1500.7,2.085254642
1500.8,2.089236309
1500.9,2.093221239
1501,2.097209435
1501.1,2.101200901
1501.2,2.105195644
1501.3,2.109193667
1501.4,2.113194976
1501.5,2.117199575
1501.6,2.121207469
1501.7,2.125218664
1501.8,2.129233162
1501.9,2.133250971
1502,2.137272094
1502.1,1.795654833
1502.2,1.798278285
1502.3,1.800903609
1502.4,1.803530806
1502.5,1.806159878
1502.6,1.808790827
1502.7,1.811423656
1502.8,1.814058365
1502.9,1.816694958
1503,1.819333437
1503.1,1.996746905
1503.2,2.000061341
1503.3,2.003378353
1503.4,2.006697944
1503.5,2.010020116
1503.6,2.013344873
1503.7,2.016672218
1503.8,2.020002154
1503.9,2.023334685
1504,2.026669814
1504.1,1.852918199
1504.2,1.855582646
1504.3,1.858249008
1504.4,1.860917287
1504.5,1.863587485
1504.6,1.866259604
1504.7,1.868933646
1504.8,1.871609613
1504.9,1.874287508
1505,1.876967332
1505.1,1.700640481
1505.2,1.702711303
1505.3,1.704783469
1505.4,1.706856979
1505.5,1.708931836
1505.6,1.711008039
1505.7,1.71308559
1505.8,1.715164491
1505.9,1.717244742
1506,1.719326345
1506.1,1.721409301
1506.2,1.723493611
1506.3,1.725579276
1506.4,1.727666297
1506.5,1.729754677
1506.6,1.731844414
1506.7,1.733935512
1506.8,1.736027971
1506.9,1.738121792
1507,1.740216977
1507.1,1.924631184
1507.2,1.927347392
1507.3,1.930065569
1507.4,1.932785717
1507.5,1.935507839
1507.6,1.938231935
1507.7,1.940958009
1507.8,1.943686062
1507.9,1.946416097
1508,1.949148114
1508.1,2.13625138
1508.2,2.139675203
1508.3,2.143101735
1508.4,2.146530979
1508.5,2.149962938
1508.6,2.153397615
1508.7,2.156835014
1508.8,2.160275138
1508.9,2.16371799
1509,2.167163573
1509.1,2.544181666
1509.2,2.549214901
1509.3,2.55425267
1509.4,2.55929498
1509.5,2.564341837
1509.6,2.569393249
1509.7,2.574449222
1509.8,2.579509764
1509.9,2.58457488
1510,2.589644578
1510.1,3.354565328
1510.2,3.363623813
1510.3,3.372691913
1510.4,3.381769649
1510.5,3.390857042
1510.6,3.399954111
1510.7,3.409060878
1510.8,3.418177364
1510.9,3.427303588
1511,3.436439572
1511.1,4.223698625
1511.2,4.237923684
1511.3,4.25216556
1511.4,4.2664243
1511.5,4.280699948
1511.6,4.294992552
1511.7,4.309302157
1511.8,4.323628809
1511.9,4.337972556
1512,4.352333442
1512.1,5.168387634
1512.2,5.188952651
1512.3,5.209544066
1512.4,5.230161967
1512.5,5.250806441
1512.6,5.271477575
1512.7,5.292175455
1512.8,5.312900169
1512.9,5.333651804
1513,5.354430446
1513.1,5.998038786
1513.2,6.024233123
1513.3,6.050463109
1513.4,6.076728873
1513.5,6.103030545
1513.6,6.129368255
1513.7,6.155742132
1513.8,6.182152306
1513.9,6.208598908
1514,6.235082066
1514.1,6.261601911
1514.2,6.288158572
1514.3,6.31475218
1514.4,6.341382864
1514.5,6.368050753
1514.6,6.394755979
1514.7,6.421498669
1514.8,6.448278955
1514.9,6.475096966
1515,6.501952832
1515.1,5.858379703
1515.2,5.879857619
1515.3,5.901364791
1515.4,5.922901306
1515.5,5.94446725
1515.6,5.966062711
1515.7,5.987687776
1515.8,6.009342532
1515.9,6.031027065
1516,6.052741463
1516.1,4.693627245
1516.2,4.706197903
1516.3,4.718783905
1516.4,4.731385284
1516.5,4.744002071
1516.6,4.756634298
1516.7,4.769281996
1516.8,4.781945198
1516.9,4.794623934
1517,4.807318237
1517.1,4.115594458
1517.2,4.12458182
1517.3,4.133579197
1517.4,4.142586606
1517.5,4.151604063
1517.6,4.160631584
1517.7,4.169669184
1517.8,4.178716882
1517.9,4.187774692
1518,4.196842631
1518.1,3.251710754
1518.2,3.256709033
1518.3,3.261711829
1518.4,3.266719149
1518.5,3.271730998
1518.6,3.276747379
1518.7,3.281768298
1518.8,3.28679376
1518.9,3.291823769
1519,3.29685833
1519.1,3.060861736
1519.2,3.065042953
1519.3,3.069227665
1519.4,3.073415876
1519.5,3.077607589
1519.6,3.081802807
1519.7,3.086001533
1519.8,3.09020377
1519.9,3.094409523
1520,3.098618793
1520.1,2.373168643
1520.2,2.375180236
1520.3,2.377192979
1520.4,2.379206873
1520.5,2.38122192
1520.6,2.38323812
1520.7,2.385255473
1520.8,2.38727398
1520.9,2.389293642
1521,2.391314458
1521.1,2.148923402
1521.2,2.150341314
1521.3,2.151759877
1521.4,2.153179091
1521.5,2.154598956
1521.6,2.156019473
1521.7,2.157440641
1521.8,2.158862461
1521.9,2.160284933
1522,2.161708057
1522.1,1.18216812
1522.2,1.181825891
1522.3,1.181483734
1522.4,1.181141649
1522.5,1.180799637
1522.6,1.180457698
1522.7,1.180115831
1522.8,1.179774036
1522.9,1.179432314
1523,1.179090665
1523.1,0.444714091
1523.2,0.443745811
1523.3,0.442778688
1523.4,0.441812723
1523.5,0.440847913
1523.6,0.43988426
1523.7,0.438921762
1523.8,0.437960418
1523.9,0.437000229
1524,0.436041193
1524.1,-1.266079552
1524.2,-1.266158454
1524.3,-1.266228664
1524.4,-1.266290193
1524.5,-1.266343055
1524.6,-1.266387261
1524.7,-1.266422824
1524.8,-1.266449756
1524.9,-1.266468071
1525,-1.26647778
1525.1,-2.70018773
1525.2,-2.696795652
1525.3,-2.693383143
1525.4,-2.689950249
1525.5,-2.686497015
1525.6,-2.683023489
1525.7,-2.679529716
1525.8,-2.676015743
1525.9,-2.672481615
1526,-2.668927378
1526.1,-3.830151059
1526.2,-3.821854186
1526.3,-3.813523914
1526.4,-3.805160343
1526.5,-3.796763572
1526.6,-3.788333703
1526.7,-3.779870834
1526.8,-3.771375066
1526.9,-3.762846499
1527,-3.754285233
1527.1,-4.196581573
1527.2,-4.185580422
1527.3,-4.174540735
1527.4,-4.163462642
1527.5,-4.152346272
1527.6,-4.141191755
1527.7,-4.129999221
1527.8,-4.1187688
1527.9,-4.107500621
1528,-4.096194815
1528.1,-3.649850442
1528.2,-3.640876033
1528.3,-3.631870315
1528.4,-3.622833389
1528.5,-3.613765354
1528.6,-3.60466631
1528.7,-3.595536358
1528.8,-3.586375596
1528.9,-3.577184126
1529,-3.567962047
1529.1,-2.717041879
1529.2,-2.711832094
1529.3,-2.706601994
1529.4,-2.701351636
1529.5,-2.696081074
1529.6,-2.690790362
1529.7,-2.685479555
1529.8,-2.680148709
1529.9,-2.674797877
1530,-2.669427114
1530.1,-1.640252512
1530.2,-1.638498281
1530.3,-1.636733723
1530.4,-1.63495886
1530.5,-1.633173712
1530.6,-1.631378301
1530.7,-1.629572645
1530.8,-1.627756767
1530.9,-1.625930686
1531,-1.624094424
1531.1,-0.417340483
1531.2,-0.417732101
1531.3,-0.418120779
1531.4,-0.41850652
1531.5,-0.418889329
1531.6,-0.419269207
1531.7,-0.419646158
1531.8,-0.420020187
1531.9,-0.420391294
1532,-0.420759485
1532.1,0.573199849
1532.2,0.572765062
1532.3,0.572330512
1532.4,0.571896199
1532.5,0.571462124
1532.6,0.571028287
1532.7,0.570594687
1532.8,0.570161324
1532.9,0.569728199
1533,0.569295311
1533.1,1.760263066
1533.2,1.761922901
1533.3,1.763583686
1533.4,1.765245421
1533.5,1.766908107
1533.6,1.768571744
1533.7,1.770236333
1533.8,1.771901876
1533.9,1.773568371
1534,1.77523582
1534.1,2.978628397
1534.2,2.984789353
1534.3,2.990956294
1534.4,2.997129229
1534.5,3.003308166
1534.6,3.009493116
1534.7,3.015684088
1534.8,3.021881091
1534.9,3.028084134
1535,3.034293228
1535.1,4.672987987
1535.2,4.688956553
1535.3,4.704944862
1535.4,4.720952968
1535.5,4.736980924
1535.6,4.753028787
1535.7,4.769096611
1535.8,4.785184451
1535.9,4.801292361
1536,4.817420396
1536.1,6.096451754
1536.2,6.122780442
1536.3,6.149145265
1536.4,6.175546353
1536.5,6.201983835
1536.6,6.228457842
1536.7,6.254968503
1536.8,6.281515948
1536.9,6.308100307
1537,6.33472171
1537.1,7.236401097
1537.2,7.271257268
1537.3,7.306164447
1537.4,7.341122843
1537.5,7.37613266
1537.6,7.411194104
1537.7,7.446307383
1537.8,7.481472701
1537.9,7.516690265
1538,7.551960282
1538.1,8.500436758
1538.2,8.545107579
1538.3,8.589847794
1538.4,8.63465771
1538.5,8.679537635
1538.6,8.724487876
1538.7,8.769508742
1538.8,8.814600539
1538.9,8.859763576
1539,8.904998159
1539.1,9.189352105
1539.2,9.237242484
1539.3,9.285209954
1539.4,9.333254852
1539.5,9.381377515
1539.6,9.429578282
1539.7,9.477857489
1539.8,9.526215474
1539.9,9.574652574
1540,9.623169127
1540.1,10.17191045
1540.2,10.2258573
1540.3,10.27989471
1540.4,10.33402309
1540.5,10.38824282
1540.6,10.44255433
1540.7,10.496958
1540.8,10.55145425
1540.9,10.60604347
1541,10.66072607
1541.1,10.45380783
1541.2,10.5059835
1541.3,10.5582484
1541.4,10.61060291
1541.5,10.66304739
1541.6,10.71558222
1541.7,10.76820776
1541.8,10.82092438
1541.9,10.87373244
1542,10.92663233
1542.1,10.16116033
1542.2,10.20647745
1542.3,10.25187177
1542.4,10.29734357
1542.5,10.34289312
1542.6,10.38852071
1542.7,10.43422662
1542.8,10.48001112
1542.9,10.5258745
1543,10.57181703
1543.1,8.921097804
1543.2,8.953302435
1543.3,8.985559021
1543.4,9.017867709
1543.5,9.050228645
1543.6,9.082641976
1543.7,9.115107849
1543.8,9.14762641
1543.9,9.180197806
1544,9.212822185
1544.1,6.630332545
1544.2,6.646504584
1544.3,6.662698462
1544.4,6.678914216
1544.5,6.695151886
1544.6,6.711411509
1544.7,6.727693125
1544.8,6.743996771
1544.9,6.760322486
1545,6.776670309
1545.1,5.020775272
1545.2,5.029030383
1545.3,5.037294165
1545.4,5.045566625
1545.5,5.053847773
1545.6,5.06213762
1545.7,5.070436173
1545.8,5.078743443
1545.9,5.087059439
1546,5.09538417
1546.1,3.910281464
1546.2,3.914490777
1546.3,3.918703242
1546.4,3.922918862
1546.5,3.927137637
1546.6,3.931359571
1546.7,3.935584665
1546.8,3.939812922
1546.9,3.944044342
1547,3.948278929
1547.1,3.352220659
1547.2,3.354782595
1547.3,3.357345941
1547.4,3.359910696
1547.5,3.362476862
1547.6,3.365044439
1547.7,3.367613428
1547.8,3.370183829
1547.9,3.372755643
1548,3.375328871
1548.1,3.679343429
1548.2,3.682729345
1548.3,3.686117473
1548.4,3.689507814
1548.5,3.69290037
1548.6,3.696295141
1548.7,3.699692128
1548.8,3.703091334
1548.9,3.706492759
1549,3.709896404
1549.1,3.71330227
1549.2,3.716710359
1549.3,3.720120671
1549.4,3.723533208
1549.5,3.726947972
1549.6,3.730364963
1549.7,3.733784182
1549.8,3.737205631
1549.9,3.74062931
1550,3.744055222
1550.1,4.357186736
1550.2,4.362453653
1550.3,4.367724953
1550.4,4.37300064
1550.5,4.378280717
1550.6,4.383565187
1550.7,4.388854053
1550.8,4.394147319
1550.9,4.399444987
1551,4.404747061
1551.1,4.410053544
1551.2,4.41536444
1551.3,4.420679751
1551.4,4.425999481
1551.5,4.431323633
1551.6,4.43665221
1551.7,4.441985215
1551.8,4.447322652
1551.9,4.452664525
1552,4.458010835
1552.1,4.772950212
1552.2,4.779335816
1552.3,4.78572723
1552.4,4.79212446
1552.5,4.79852751
1552.6,4.804936384
1552.7,4.811351089
1552.8,4.817771628
1552.9,4.824198007
1553,4.830630229
1553.1,4.52482948
1553.2,4.5302357
1553.3,4.535646404
1553.4,4.541061596
1553.5,4.546481279
1553.6,4.551905456
1553.7,4.557334131
1553.8,4.562767306
1553.9,4.568204985
1554,4.573647171
1554.1,4.893651659
1554.2,4.90014701
1554.3,4.906648262
1554.4,4.913155419
1554.5,4.919668487
1554.6,4.92618747
1554.7,4.932712372
1554.8,4.939243199
1554.9,4.945779956
1555,4.952322647
1555.1,5.276145542
1555.2,5.28381802
1555.3,5.291498028
1555.4,5.299185573
1555.5,5.306880662
1555.6,5.314583303
1555.7,5.322293501
1555.8,5.330011263
1555.9,5.337736597
1556,5.34546951
1556.1,5.993920375
1556.2,6.004120157
1556.3,6.014331295
1556.4,6.024553801
1556.5,6.034787688
1556.6,6.045032969
1556.7,6.055289655
1556.8,6.06555776
1556.9,6.075837296
1557,6.086128275
1557.1,6.420529512
1557.2,6.432179187
1557.3,6.443842527
1557.4,6.455519549
1557.5,6.46721027
1557.6,6.478914705
1557.7,6.490632872
1557.8,6.502364785
1557.9,6.514110461
1558,6.525869917
1558.1,7.522264001
1558.2,7.538490946
1558.3,7.55473951
1558.4,7.571009725
1558.5,7.587301623
1558.6,7.603615235
1558.7,7.619950593
1558.8,7.636307728
1558.9,7.652686672
1559,7.669087458
1559.1,8.018819349
1559.2,8.036891136
1559.3,8.054987886
1559.4,8.073109637
1559.5,8.091256429
1559.6,8.109428299
1559.7,8.127625286
1559.8,8.145847428
1559.9,8.164094765
1560,8.182367333
1560.1,8.200665172
1560.2,8.218988321
1560.3,8.237336817
1560.4,8.2557107
1560.5,8.274110007
1560.6,8.292534777
1560.7,8.310985048
1560.8,8.32946086
1560.9,8.34796225
1561,8.366489257
1561.1,8.385041919
1561.2,8.403620275
1561.3,8.422224363
1561.4,8.440854222
1561.5,8.459509891
1561.6,8.478191407
1561.7,8.496898809
1561.8,8.515632135
1561.9,8.534391425
1562,8.553176716
1562.1,8.571988047
1562.2,8.590825456
1562.3,8.609688983
1562.4,8.628578664
1562.5,8.647494539
1562.6,8.666436647
1562.7,8.685405025
1562.8,8.704399713
1562.9,8.723420748
1563,8.742468169
1563.1,9.116124924
1563.2,9.136983258
1563.3,9.157871516
1563.4,9.178789742
1563.5,9.199737984
1563.6,9.220716287
1563.7,9.241724698
1563.8,9.262763263
1563.9,9.283832027
1564,9.304931037
1564.1,9.32606034
1564.2,9.347219981
1564.3,9.368410006
1564.4,9.389630461
1564.5,9.410881394
1564.6,9.432162849
1564.7,9.453474872
1564.8,9.474817511
1564.9,9.496190811
1565,9.517594818
1565.1,9.539029579
1565.2,9.560495139
1565.3,9.581991545
1565.4,9.603518842
1565.5,9.625077078
1565.6,9.646666298
1565.7,9.668286547
1565.8,9.689937873
1565.9,9.711620322
1566,9.733333939
1566.1,10.12663035
1566.2,10.15028496
1566.3,10.17397468
1566.4,10.19769956
1566.5,10.22145966
1566.6,10.24525502
1566.7,10.26908571
1566.8,10.29295177
1566.9,10.31685327
1567,10.34079026
1567.1,9.609793484
1567.2,9.630071599
1567.3,9.650377875
1567.4,9.670712349
1567.5,9.69107506
1567.6,9.711466046
1567.7,9.731885346
1567.8,9.752332998
1567.9,9.772809041
1568,9.793313513
1568.1,9.431157562
1568.2,9.449935865
1568.3,9.468739252
1568.4,9.487567754
1568.5,9.506421403
1568.6,9.525300231
1568.7,9.544204269
1568.8,9.56313355
1568.9,9.582088105
1569,9.601067965
1569.1,9.232478196
1569.2,9.249775179
1569.3,9.267094286
1569.4,9.284435542
1569.5,9.301798972
1569.6,9.319184603
1569.7,9.336592459
1569.8,9.354022568
1569.9,9.371474954
1570,9.388949644
1570.1,9.014276917
1570.2,9.030113209
1570.3,9.045968796
1570.4,9.061843697
1570.5,9.077737935
1570.6,9.093651529
1570.7,9.109584499
1570.8,9.125536868
1570.9,9.141508655
1571,9.15749988
1571.1,8.777097375
1571.2,8.791495938
1571.3,8.805911115
1571.4,8.820342922
1571.5,8.834791374
1571.6,8.849256488
1571.7,8.863738281
1571.8,8.878236768
1571.9,8.892751965
1572,8.90728389
1572.1,8.521507294
1572.2,8.534493614
1572.3,8.547494028
1572.4,8.560508549
1572.5,8.573537188
1572.6,8.586579959
1572.7,8.599636874
1572.8,8.612707945
1572.9,8.625793185
1573,8.638892606
1573.1,7.440486998
1573.2,7.449237404
1573.3,7.457995327
1573.4,7.466760772
1573.5,7.475533744
1573.6,7.484314247
1573.7,7.493102287
1573.8,7.501897867
1573.9,7.510700994
1574,7.519511672
1574.1,6.715676716
1574.2,6.721897498
1574.3,6.728122534
1574.4,6.734351826
1574.5,6.740585377
1574.6,6.746823187
1574.7,6.75306526
1574.8,6.759311596
1574.9,6.765562199
1575,6.771817071
1575.1,5.961709218
1575.2,5.965619112
1575.3,5.969530905
1575.4,5.973444598
1575.5,5.977360191
1575.6,5.981277685
1575.7,5.985197081
1575.8,5.989118379
1575.9,5.993041579
1576,5.996966683
1576.1,4.772861012
1576.2,4.773743596
1576.3,4.774626298
1576.4,4.775509119
1576.5,4.77639206
1576.6,4.777275119
1576.7,4.778158298
1576.8,4.779041595
1576.9,4.779925012
1577,4.780808548
1577.1,3.962671601
1577.2,3.961854257
1577.3,3.961037032
1577.4,3.960219926
1577.5,3.95940294
1577.6,3.958586072
1577.7,3.957769323
1577.8,3.956952694
1577.9,3.956136183
1578,3.955319792
1578.1,3.136410792
1578.2,3.13416162
1578.3,3.131913518
1578.4,3.129666487
1578.5,3.127420526
1578.6,3.125175634
1578.7,3.122931811
1578.8,3.120689058
1578.9,3.118447374
1579,3.116206758
1579.1,3.113967211
1579.2,3.111728732
1579.3,3.109491321
1579.4,3.107254978
1579.5,3.105019701
1579.6,3.102785493
1579.7,3.100552351
1579.8,3.098320275
1579.9,3.096089266
1580,3.093859323
1580.1,2.27778109
1580.2,2.274400211
1580.3,2.271022289
1580.4,2.267647325
1580.5,2.264275317
1580.6,2.260906264
1580.7,2.257540165
1580.8,2.254177018
1580.9,2.250816823
1581,2.247459578
1581.1,2.649339139
1581.2,2.646525208
1581.3,2.643713162
1581.4,2.640903003
1581.5,2.638094728
1581.6,2.635288338
1581.7,2.632483832
1581.8,2.629681208
1581.9,2.626880468
1582,2.624081609
1582.1,1.813535435
1582.2,1.809741342
1582.3,1.805951478
1582.4,1.802165841
1582.5,1.798384429
1582.6,1.79460724
1582.7,1.790834271
1582.8,1.787065522
1582.9,1.78330099
1583,1.779540672
1583.1,1.37399847
1583.2,1.369853743
1583.3,1.365714743
1583.4,1.361581468
1583.5,1.357453914
1583.6,1.353332078
1583.7,1.349215957
1583.8,1.345105547
1583.9,1.341000846
1584,1.33690185
1584.1,0.933409358
1584.2,0.929003506
1584.3,0.924605092
1584.4,0.920214111
1584.5,0.915830558
1584.6,0.911454429
1584.7,0.907085718
1584.8,0.902724421
1584.9,0.898370533
1585,0.894024049
1585.1,0.493004136
1585.2,0.488429871
1585.3,0.483864957
1585.4,0.479309387
1585.5,0.474763155
1585.6,0.470226253
1585.7,0.465698675
1585.8,0.461180414
1585.9,0.456671462
1586,0.452171814
1586.1,0.054050454
1586.2,0.049403579
1586.3,0.044768163
1586.4,0.040144195
1586.5,0.035531666
1586.6,0.030930567
1586.7,0.026340889
1586.8,0.021762623
1586.9,0.017195758
1587,0.012640285
1587.1,0.008096196
1587.2,0.00356348
1587.3,-0.000957871
1587.4,-0.005467868
1587.5,-0.009966519
1587.6,-0.014453834
1587.7,-0.018929822
1587.8,-0.023394493
1587.9,-0.027847856
1588,-0.03228992
1588.1,0.350280293
1588.2,0.346003898
1588.3,0.341736633
1588.4,0.337478492
1588.5,0.333229468
1588.6,0.328989554
1588.7,0.324758743
1588.8,0.320537028
1588.9,0.316324403
1589,0.31212086
1589.1,1.076160152
1589.2,1.072439983
1589.3,1.068725298
1589.4,1.065016093
1589.5,1.061312366
1589.6,1.057614113
1589.7,1.053921331
1589.8,1.050234017
1589.9,1.046552167
1590,1.042875779
1590.1,1.421100644
1590.2,1.417759588
1590.3,1.414422538
1590.4,1.411089492
1590.5,1.407760448
1590.6,1.404435403
1590.7,1.401114357
1590.8,1.397797307
1590.9,1.39448425
1591,1.391175185
1591.1,2.147882562
1591.2,2.145416217
1591.3,2.142951644
1591.4,2.140488843
1591.5,2.138027812
1591.6,2.135568551
1591.7,2.133111061
1591.8,2.130655339
1591.9,2.128201385
1592,2.1257492
1592.1,2.123298781
1592.2,2.120850129
1592.3,2.118403244
1592.4,2.115958123
1592.5,2.113514768
1592.6,2.111073176
1592.7,2.108633348
1592.8,2.106195284
1592.9,2.103758981
1593,2.101324441
1593.1,2.853865363
1593.2,2.852517048
1593.3,2.851169173
1593.4,2.849821738
1593.5,2.848474743
1593.6,2.847128189
1593.7,2.845782074
1593.8,2.844436398
1593.9,2.843091163
1594,2.841746367
1594.1,2.84040201
1594.2,2.839058094
1594.3,2.837714616
1594.4,2.836371578
1594.5,2.835028979
1594.6,2.833686819
1594.7,2.832345099
1594.8,2.831003817
1594.9,2.829662974
1595,2.82832257
1595.1,2.074660601
1595.2,2.072247155
1595.3,2.069835463
1595.4,2.067425525
1595.5,2.065017339
1595.6,2.062610906
1595.7,2.060206224
1595.8,2.057803293
1595.9,2.055402112
1596,2.053002681
1596.1,2.050605
1596.2,2.048209067
1596.3,2.045814882
1596.4,2.043422444
1596.5,2.041031753
1596.6,2.038642809
1596.7,2.036255609
1596.8,2.033870155
1596.9,2.031486445
1597,2.029104479
1597.1,0.906692569
